youtube_id,second_no,fps,frame_no,class,xmin,xmax,ymin,ymax
ADDliEIs3NY,12.0,30,360,cat,0.22699999999999998,0.586,0.19666667,1.0
ADDliEIs3NY,13.0,30,390,cat,0.218,0.506,0.18833333,0.79333335
ADDliEIs3NY,14.0,30,420,cat,0.252,0.521,0.115,0.68333334
ADDliEIs3NY,15.0,30,450,cat,0.154,0.47700000000000004,0.12166667,0.7416666999999999
ADDliEIs3NY,16.0,30,480,cat,0.245,0.561,0.15666667,0.72833335
ADDliEIs3NY,17.0,30,510,cat,0.278,0.633,0.32833335,0.7133333000000001
ADDliEIs3NY,18.0,30,540,cat,0.355,0.672,0.31666666,0.76166666
ADEOW03xLuE,0.0,30,0,dog,0.6990000000000001,0.823,0.36166668,0.5233333
ADEOW03xLuE,1.0,30,30,dog,0.677,0.84,0.385,0.5833333
ADEOW03xLuE,2.0,30,60,dog,0.665,0.865,0.39,0.60333335
ADEOW03xLuE,3.0,30,90,dog,0.5670000000000001,0.843,0.41833332,0.6566666999999999
ADEOW03xLuE,4.0,30,120,dog,0.395,0.747,0.44166666,0.69166666
ADEOW03xLuE,5.0,30,150,dog,0.109,0.483,0.46166667,0.755
ADEOW03xLuE,6.0,30,180,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,7.0,30,210,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,8.0,30,240,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,9.0,30,270,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,10.0,30,300,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,11.0,30,330,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,12.0,30,360,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,13.0,30,390,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,14.0,30,420,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,15.0,30,450,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,16.0,30,480,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,17.0,30,510,dog,0.001,0.191,0.5083333,0.76166666
ADEOW03xLuE,18.0,30,540,dog,0.001,0.191,0.5083333,0.76166666
ADFiWzx72rg,0.0,30,0,motorcycle,0.0,0.905,0.655,1.0
ADFiWzx72rg,1.0,30,30,motorcycle,0.0,0.9059999999999999,0.65,1.0
ADFiWzx72rg,2.0,30,60,motorcycle,0.0,0.9079999999999999,0.6483333,1.0
ADFiWzx72rg,3.0,30,90,motorcycle,0.0,0.8959999999999999,0.6483333,1.0
ADFiWzx72rg,4.0,30,120,motorcycle,0.0,0.907,0.64666665,1.0
ADFiWzx72rg,5.0,30,150,motorcycle,0.0,0.9059999999999999,0.655,1.0
ADFiWzx72rg,6.0,30,180,motorcycle,0.0,0.9,0.6533333,1.0
ADFiWzx72rg,7.0,30,210,motorcycle,0.0,0.8959999999999999,0.6533333,1.0
ADFiWzx72rg,8.0,30,240,motorcycle,0.0,0.8809999999999999,0.645,1.0
ADFiWzx72rg,9.0,30,270,motorcycle,0.0,0.89,0.6483333,1.0
ADFiWzx72rg,10.0,30,300,motorcycle,0.0,0.91,0.6483333,1.0
ADFiWzx72rg,11.0,30,330,motorcycle,0.0,0.907,0.64166665,1.0
ADFiWzx72rg,12.0,30,360,motorcycle,0.0,0.917,0.65,1.0
ADFiWzx72rg,13.0,30,390,motorcycle,0.0,0.919,0.65,1.0
ADFiWzx72rg,14.0,30,420,motorcycle,0.0,0.9209999999999999,0.6533333,1.0
ADFiWzx72rg,15.0,30,450,motorcycle,0.0,0.919,0.6483333,1.0
ADFiWzx72rg,16.0,30,480,motorcycle,0.0,0.9079999999999999,0.64666665,1.0
ADFiWzx72rg,17.0,30,510,motorcycle,0.0,0.892,0.635,1.0
ADFiWzx72rg,18.0,30,540,motorcycle,0.0,1.0,0.655,1.0
ADHNPU5iB_4,0.0,30,0,cat,0.43700000000000006,0.8059999999999999,0.23333333,0.63666666
ADHNPU5iB_4,1.0,30,30,cat,0.387,0.795,0.315,0.7133333000000001
ADHNPU5iB_4,2.0,30,60,cat,0.527,0.894,0.295,0.8
ADHNPU5iB_4,3.0,30,90,cat,0.508,0.9670000000000001,0.31833333,0.86833334
ADHNPU5iB_4,4.0,30,120,cat,0.505,0.9470000000000001,0.29166666,0.9066666999999999
ADHNPU5iB_4,5.0,30,150,cat,0.527,0.8859999999999999,0.325,0.89166665
ADHNPU5iB_4,6.0,30,180,cat,0.34,0.677,0.21666667,0.82666665
ADHNPU5iB_4,7.0,30,210,cat,0.21899999999999997,0.7959999999999999,0.15166667,0.765
ADHNPU5iB_4,8.0,30,240,cat,0.17,0.7929999999999999,0.13833334,0.785
ADHNPU5iB_4,9.0,30,270,cat,0.14,0.795,0.0,0.74833333
ADHNPU5iB_4,10.0,30,300,cat,0.183,0.8079999999999999,0.07333333,0.7783333
ADHNPU5iB_4,11.0,30,330,cat,0.235,0.784,0.17833333,0.785
ADHNPU5iB_4,12.0,30,360,cat,0.21899999999999997,0.723,0.10333333,0.82166666
ADHNPU5iB_4,13.0,30,390,cat,0.26,0.774,0.0,0.78
ADHNPU5iB_4,14.0,30,420,cat,0.23600000000000002,0.713,0.028333333999999998,0.9316667
ADHNPU5iB_4,15.0,30,450,cat,0.168,0.769,0.14,1.0
ADHNPU5iB_4,16.0,30,480,cat,0.037000000000000005,0.897,0.21166667,1.0
ADHNPU5iB_4,17.0,30,510,cat,0.0,0.9520000000000001,0.0,1.0
ADHNPU5iB_4,18.0,30,540,cat,0.0,1.0,0.22833334,1.0
ADH6J_fqDW0,0.0,30,0,cow,0.392,0.517,0.44833332,0.6066666999999999
ADH6J_fqDW0,1.0,30,30,cow,0.371,0.507,0.435,0.61333334
ADH6J_fqDW0,2.0,30,60,cow,0.358,0.501,0.40166667,0.59833336
ADH6J_fqDW0,3.0,30,90,cow,0.317,0.511,0.35666665,0.61
ADH6J_fqDW0,4.0,30,120,cow,0.261,0.517,0.34666666,0.6716667
ADH6J_fqDW0,5.0,30,150,cow,0.259,0.517,0.35833332,0.685
ADH6J_fqDW0,6.0,30,180,cow,0.215,0.53,0.34833333,0.74833333
ADH6J_fqDW0,7.0,30,210,cow,0.106,0.488,0.245,0.965
ADH6J_fqDW0,8.0,30,240,cow,0.107,0.8390000000000001,0.165,0.985
ADH6J_fqDW0,9.0,30,270,cow,0.09,0.853,0.15333334,1.0
ADH6J_fqDW0,10.0,30,300,cow,0.065,0.546,0.16,0.79333335
ADH6J_fqDW0,11.0,30,330,cow,0.122,0.782,0.12666667,0.94
ADH6J_fqDW0,12.0,30,360,cow,0.125,0.8440000000000001,0.053333335,0.91333336
ADH6J_fqDW0,13.0,30,390,cow,0.106,0.825,0.015,0.91333336
ADH6J_fqDW0,14.0,30,420,cow,0.09699999999999999,0.851,0.058333334,0.95
ADH6J_fqDW0,15.0,30,450,cow,0.111,0.897,0.06666667,0.94
ADH6J_fqDW0,16.0,30,480,cow,0.021,0.8540000000000001,0.0,0.755
ADJr4SOYyks,0.0,30,0,bus,0.245,1.0,0.38166666,0.68666667
ADJr4SOYyks,1.0,30,30,bus,0.141,0.778,0.37,0.67
ADJr4SOYyks,2.0,30,60,bus,0.096,0.32799999999999996,0.385,0.6
ADJr4SOYyks,3.0,30,90,bus,0.5,0.613,0.35333332,0.5883333000000001
ADJr4SOYyks,4.0,30,120,bus,0.33799999999999997,0.591,0.415,0.61
ADJr4SOYyks,5.0,30,150,bus,0.244,0.524,0.45666668,0.61833334
ADJr4SOYyks,6.0,30,180,bus,0.0,0.159,0.49166667,0.6383333000000001
ADJr4SOYyks,7.0,30,210,bus,0.0,0.085,0.45166665,0.5566667
ADJr4SOYyks,8.0,30,240,bus,0.064,0.22899999999999998,0.45166665,0.5566667
ADJr4SOYyks,9.0,30,270,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,10.0,30,300,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,11.0,30,330,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,12.0,30,360,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,13.0,30,390,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,14.0,30,420,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,15.0,30,450,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,16.0,30,480,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,17.0,30,510,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,18.0,30,540,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,180.0,30,5400,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,181.0,30,5430,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,182.0,30,5460,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,183.0,30,5490,bus,0.0,0.086,0.47,0.56666666
ADJr4SOYyks,184.0,30,5520,bus,0.431,0.987,0.30166668,0.62166667
ADJr4SOYyks,185.0,30,5550,bus,0.344,1.0,0.29166666,0.65166664
ADJr4SOYyks,186.0,30,5580,bus,0.257,1.0,0.23166667,0.605
ADJr4SOYyks,187.0,30,5610,bus,0.366,1.0,0.28333333,0.6016667
ADJr4SOYyks,188.0,30,5640,bus,0.284,1.0,0.13,0.63666666
ADJr4SOYyks,189.0,30,5670,bus,0.248,0.752,0.19333333,0.62
ADJr4SOYyks,190.0,30,5700,bus,0.09699999999999999,0.444,0.25666666,0.58166665
ADJr4SOYyks,191.0,30,5730,bus,0.083,0.331,0.30666667,0.56166667
ADJr4SOYyks,192.0,30,5760,bus,0.0,0.19699999999999998,0.275,0.565
ADJr4SOYyks,193.0,30,5790,bus,0.0,0.145,0.415,0.595
ADJr4SOYyks,194.0,30,5820,bus,0.0,0.145,0.415,0.595
ADJr4SOYyks,195.0,30,5850,bus,0.0,0.145,0.415,0.595
ADJr4SOYyks,196.0,30,5880,bus,0.0,0.145,0.415,0.595
ADJr4SOYyks,197.0,30,5910,bus,0.0,0.145,0.415,0.595
ADJr4SOYyks,198.0,30,5940,bus,0.0,0.145,0.415,0.595
ADJr4SOYyks,285.0,30,8550,bus,0.46299999999999997,0.7240000000000001,0.29166666,0.42333335
ADJr4SOYyks,286.0,30,8580,bus,0.40299999999999997,0.732,0.29833335,0.43
ADJr4SOYyks,287.0,30,8610,bus,0.452,0.887,0.31166667,0.49
ADJr4SOYyks,288.0,30,8640,bus,0.27,0.887,0.25833333,0.495
ADJr4SOYyks,289.0,30,8670,bus,0.174,1.0,0.205,0.51166666
ADJr4SOYyks,290.0,30,8700,bus,0.049,1.0,0.21333334,0.54
ADJr4SOYyks,291.0,30,8730,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,292.0,30,8760,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,293.0,30,8790,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,294.0,30,8820,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,295.0,30,8850,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,296.0,30,8880,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,297.0,30,8910,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,298.0,30,8940,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,299.0,30,8970,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,300.0,30,9000,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,301.0,30,9030,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,302.0,30,9060,bus,0.0,0.59,0.235,0.54
ADJr4SOYyks,303.0,30,9090,bus,0.0,0.59,0.235,0.54
ADLt3xnXLVA,0.0,30,0,airplane,0.077,0.858,0.325,0.635
ADLt3xnXLVA,1.0,30,30,airplane,0.04,0.852,0.365,0.65166664
ADLt3xnXLVA,2.0,30,60,airplane,0.001,0.895,0.47833332,0.72333336
ADLt3xnXLVA,3.0,30,90,airplane,0.001,1.0,0.43666667,0.7183333000000001
ADLt3xnXLVA,4.0,30,120,airplane,0.046,0.9740000000000001,0.495,0.83166665
ADLt3xnXLVA,5.0,30,150,airplane,0.036000000000000004,0.9420000000000001,0.40166667,0.83166665
ADLt3xnXLVA,6.0,30,180,airplane,0.022000000000000002,0.672,0.33333334,0.795
ADLt3xnXLVA,7.0,30,210,airplane,0.28300000000000003,0.856,0.69,1.0
ADLt3xnXLVA,8.0,30,240,airplane,0.293,0.852,0.175,0.585
ADLt3xnXLVA,9.0,30,270,airplane,0.13699999999999998,0.7090000000000001,0.54333335,0.90833336
ADLt3xnXLVA,10.0,30,300,airplane,0.154,0.755,0.23,0.6016667
ADLt3xnXLVA,11.0,30,330,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,12.0,30,360,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,13.0,30,390,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,14.0,30,420,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,15.0,30,450,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,16.0,30,480,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,17.0,30,510,airplane,0.055,0.718,0.41666666,0.755
ADLt3xnXLVA,18.0,30,540,airplane,0.055,0.718,0.41666666,0.755
ADNA1LUOWHo,0.0,30,0,person,0.337,0.847,0.0,1.0
ADNA1LUOWHo,1.0,30,30,person,0.33299999999999996,0.845,0.0,1.0
ADNA1LUOWHo,2.0,30,60,person,0.078,0.816,0.0,1.0
ADNA1LUOWHo,3.0,30,90,person,0.1,0.805,0.0,1.0
ADNA1LUOWHo,4.0,30,120,person,0.107,0.757,0.0,1.0
ADNA1LUOWHo,5.0,30,150,person,0.111,0.784,0.0,1.0
ADNA1LUOWHo,6.0,30,180,person,0.14,0.7879999999999999,0.0,1.0
ADNA1LUOWHo,7.0,30,210,person,0.0,0.696,0.10666667,1.0
ADNA1LUOWHo,8.0,30,240,person,0.102,0.703,0.0,1.0
ADNA1LUOWHo,9.0,30,270,person,0.08199999999999999,0.6729999999999999,0.0,1.0
ADNA1LUOWHo,10.0,30,300,person,0.145,0.715,0.0,1.0
ADNA1LUOWHo,11.0,30,330,person,0.138,0.667,0.0,1.0
ADNA1LUOWHo,12.0,30,360,person,0.146,0.716,0.0,1.0
ADNA1LUOWHo,13.0,30,390,person,0.102,0.695,0.0,1.0
ADNA1LUOWHo,14.0,30,420,person,0.19899999999999998,0.695,0.0,1.0
ADNA1LUOWHo,15.0,30,450,person,0.035,0.7090000000000001,0.0,1.0
ADNA1LUOWHo,16.0,30,480,person,0.149,0.648,0.0033333334,1.0
ADNA1LUOWHo,17.0,30,510,person,0.131,0.655,0.013333333999999999,1.0
ADNA1LUOWHo,18.0,30,540,person,0.134,0.637,0.0,1.0
ADOuAhX8f5k,0.0,30,0,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,1.0,30,30,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,2.0,30,60,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,3.0,30,90,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,4.0,30,120,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,5.0,30,150,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,6.0,30,180,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,7.0,30,210,dog,0.134,0.637,0.0,1.0
ADOuAhX8f5k,8.0,30,240,dog,0.147,0.449,0.68,0.985
ADOuAhX8f5k,9.0,30,270,dog,0.223,0.731,0.58666664,0.98333335
ADOuAhX8f5k,10.0,30,300,dog,0.289,0.6759999999999999,0.62666667,0.9866666999999999
ADOuAhX8f5k,11.0,30,330,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,12.0,30,360,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,13.0,30,390,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,14.0,30,420,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,15.0,30,450,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,16.0,30,480,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,17.0,30,510,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADOuAhX8f5k,18.0,30,540,dog,0.34600000000000003,0.6859999999999999,0.5566667,0.985
ADPP8Y7SDEk,0.0,30,0,bear,0.628,0.845,0.235,0.6533333
ADPP8Y7SDEk,1.0,30,30,bear,0.068,0.695,0.19,1.0
ADPP8Y7SDEk,2.0,30,60,bear,0.085,0.687,0.35333332,1.0
ADPP8Y7SDEk,3.0,30,90,bear,0.13699999999999998,0.691,0.32333332,1.0
ADPP8Y7SDEk,4.0,30,120,bear,0.11800000000000001,0.659,0.245,1.0
ADPP8Y7SDEk,5.0,30,150,bear,0.11800000000000001,0.659,0.245,1.0
ADPP8Y7SDEk,6.0,30,180,bear,0.11800000000000001,0.659,0.245,1.0
ADPP8Y7SDEk,7.0,30,210,bear,0.11800000000000001,0.659,0.245,1.0
ADPP8Y7SDEk,8.0,30,240,bear,0.11800000000000001,0.659,0.245,1.0
ADPP8Y7SDEk,9.0,30,270,bear,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,0.0,30,0,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,1.0,30,30,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,2.0,30,60,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,3.0,30,90,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,4.0,30,120,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,5.0,30,150,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,6.0,30,180,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,7.0,30,210,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,8.0,30,240,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,9.0,30,270,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,10.0,30,300,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,11.0,30,330,toilet,0.11800000000000001,0.659,0.245,1.0
ADQ3JgreGYM,12.0,30,360,toilet,0.638,0.8959999999999999,0.83,1.0
ADQ3JgreGYM,13.0,30,390,toilet,0.397,0.768,0.50333333,1.0
ADQ3JgreGYM,14.0,30,420,toilet,0.397,0.768,0.50333333,1.0
ADQ3JgreGYM,15.0,30,450,toilet,0.397,0.768,0.50333333,1.0
ADQ3JgreGYM,16.0,30,480,toilet,0.397,0.768,0.50333333,1.0
ADQ3JgreGYM,17.0,30,510,toilet,0.397,0.768,0.50333333,1.0
ADQ3JgreGYM,18.0,30,540,toilet,0.397,0.768,0.50333333,1.0
ADQ3JgreGYM,19.0,30,570,toilet,0.397,0.768,0.50333333,1.0
ADRRjB9ktB0,0.0,30,0,horse,0.618,0.7609999999999999,0.40833333,0.93333334
ADRRjB9ktB0,1.0,30,30,horse,0.583,0.743,0.37666667,0.9316667
ADRRjB9ktB0,2.0,30,60,horse,0.63,0.816,0.425,1.0
ADRRjB9ktB0,3.0,30,90,horse,0.738,0.872,0.72,1.0
ADRRjB9ktB0,4.0,30,120,horse,0.515,0.769,0.43333334,1.0
ADRRjB9ktB0,5.0,30,150,horse,0.514,0.74,0.68833333,1.0
ADRRjB9ktB0,6.0,30,180,horse,0.6729999999999999,0.889,0.6933333,1.0
ADRRjB9ktB0,7.0,30,210,horse,0.5479999999999999,0.762,0.56666666,1.0
ADRRjB9ktB0,8.0,30,240,horse,0.27399999999999997,0.557,0.57666665,1.0
ADRRjB9ktB0,9.0,30,270,horse,0.366,0.536,0.81333333,1.0
ADRRjB9ktB0,10.0,30,300,horse,0.59,0.687,0.90166664,1.0
ADRRjB9ktB0,11.0,30,330,horse,0.337,0.611,0.515,1.0
ADRRjB9ktB0,12.0,30,360,horse,0.337,0.611,0.515,1.0
ADRRjB9ktB0,13.0,30,390,horse,0.615,0.828,0.5283333,1.0
ADRRjB9ktB0,14.0,30,420,horse,0.653,0.888,0.205,1.0
ADRRjB9ktB0,15.0,30,450,horse,0.616,0.8759999999999999,0.44166666,1.0
ADRRjB9ktB0,16.0,30,480,horse,0.45399999999999996,0.7240000000000001,0.485,1.0
ADRRjB9ktB0,17.0,30,510,horse,0.746,1.0,0.6166666999999999,1.0
ADRRjB9ktB0,18.0,30,540,horse,0.46399999999999997,0.7240000000000001,0.62833333,1.0
ADSUZO4FZM8,0.0,30,0,elephant,0.039,0.878,0.033333335,0.895
ADSUZO4FZM8,1.0,30,30,elephant,0.047,0.879,0.031666666,0.8516667
ADSUZO4FZM8,2.0,30,60,elephant,0.04,0.873,0.041666668,0.8833333000000001
ADSUZO4FZM8,3.0,30,90,elephant,0.10800000000000001,0.982,0.036666665,0.89166665
ADSUZO4FZM8,4.0,30,120,elephant,0.266,0.9359999999999999,0.06333333,0.8883333000000001
ADSUZO4FZM8,5.0,30,150,elephant,0.23600000000000002,0.919,0.045,0.87833333
ADSUZO4FZM8,6.0,30,180,elephant,0.068,0.94,0.05166666599999999,0.88
ADSUZO4FZM8,7.0,30,210,elephant,0.079,0.907,0.031666666,0.87833333
ADSUZO4FZM8,8.0,30,240,elephant,0.079,0.929,0.05666667,0.88666666
ADSUZO4FZM8,9.0,30,270,elephant,0.026000000000000002,0.866,0.06,0.945
ADSUZO4FZM8,10.0,30,300,elephant,0.13,1.0,0.005,0.88166666
ADSUZO4FZM8,11.0,30,330,elephant,0.087,0.963,0.0,0.8933333000000001
ADSUZO4FZM8,12.0,30,360,elephant,0.067,0.958,0.0016666667,0.915
ADSUZO4FZM8,13.0,30,390,elephant,0.094,0.96,0.0,0.91
ADSUZO4FZM8,14.0,30,420,elephant,0.11,0.978,0.013333333999999999,0.9433333
ADSUZO4FZM8,15.0,30,450,elephant,0.08199999999999999,0.9940000000000001,0.013333333999999999,0.94166666
ADSUZO4FZM8,16.0,30,480,elephant,0.069,0.982,0.045,0.95
ADSUZO4FZM8,17.0,30,510,elephant,0.099,0.99,0.05166666599999999,0.98
ADSUZO4FZM8,18.0,30,540,elephant,0.102,1.0,0.065,0.99
ADTYvBTDD2g,0.0,30,0,person,0.222,0.466,0.22833334,0.40833333
ADTYvBTDD2g,1.0,30,30,person,0.23399999999999999,0.369,0.21333334,0.38666666
ADTYvBTDD2g,2.0,30,60,person,0.23800000000000002,0.42100000000000004,0.18666667,0.37833333
ADTYvBTDD2g,3.0,30,90,person,0.26,0.44299999999999995,0.205,0.395
ADTYvBTDD2g,4.0,30,120,person,0.47200000000000003,1.0,0.44,0.76666665
ADTYvBTDD2g,5.0,30,150,person,0.37,1.0,0.23833333,1.0
ADTYvBTDD2g,6.0,30,180,person,0.35200000000000004,0.985,0.24833333,1.0
ADTYvBTDD2g,7.0,30,210,person,0.209,0.7140000000000001,0.12833333,0.8466667
ADTYvBTDD2g,8.0,30,240,person,0.317,0.823,0.16666667,1.0
ADTYvBTDD2g,9.0,30,270,person,0.07,0.544,0.18333334,0.805
ADTYvBTDD2g,10.0,30,300,person,0.483,0.9159999999999999,0.13166666,0.88166666
ADTYvBTDD2g,11.0,30,330,person,0.29,0.98,0.19,1.0
ADTYvBTDD2g,12.0,30,360,person,0.244,1.0,0.21333334,1.0
ADTYvBTDD2g,14.0,30,420,person,0.315,1.0,0.145,1.0
ADTYvBTDD2g,15.0,30,450,person,0.243,1.0,0.145,1.0
ADTYvBTDD2g,16.0,30,480,person,0.84,1.0,0.255,1.0
ADT4-na1f9M,0.0,30,0,person,0.366,0.917,0.31833333,1.0
ADT4-na1f9M,1.0,30,30,person,0.431,0.955,0.0,1.0
ADT4-na1f9M,2.0,30,60,person,0.63,1.0,0.0,1.0
ADT4-na1f9M,3.0,30,90,person,0.613,1.0,0.021666666,1.0
ADT4-na1f9M,4.0,30,120,person,0.685,1.0,0.045,1.0
ADT4-na1f9M,5.0,30,150,person,0.624,1.0,0.0,1.0
ADT4-na1f9M,6.0,30,180,person,0.7809999999999999,1.0,0.0,1.0
ADT4-na1f9M,7.0,30,210,person,0.358,0.965,0.0,1.0
ADT4-na1f9M,8.0,30,240,person,0.267,0.8759999999999999,0.0016666667,1.0
ADT4-na1f9M,9.0,30,270,person,0.191,0.779,0.13833334,1.0
ADT4-na1f9M,10.0,30,300,person,0.331,0.778,0.0,1.0
ADT4-na1f9M,11.0,30,330,person,0.344,0.853,0.075,1.0
ADT4-na1f9M,12.0,30,360,person,0.483,1.0,0.0,1.0
ADT4-na1f9M,13.0,30,390,person,0.49,1.0,0.0016666667,1.0
ADT4-na1f9M,14.0,30,420,person,0.56,1.0,0.0,1.0
ADT4-na1f9M,15.0,30,450,person,0.525,1.0,0.0,1.0
ADT4-na1f9M,16.0,30,480,person,0.6709999999999999,1.0,0.25666666,1.0
ADT4-na1f9M,17.0,30,510,person,0.39399999999999996,0.885,0.0,1.0
ADT4-na1f9M,18.0,30,540,person,0.41600000000000004,0.863,0.0,1.0
ADV4U9kDTWc,0.0,30,0,potted plant,0.41600000000000004,0.863,0.0,1.0
ADV4U9kDTWc,1.0,30,30,potted plant,0.8140000000000001,1.0,0.48,0.8666666999999999
ADV4U9kDTWc,2.0,30,60,potted plant,0.6459999999999999,0.986,0.44833332,0.86
ADV4U9kDTWc,3.0,30,90,potted plant,0.452,0.773,0.45833334,0.8333333
ADV4U9kDTWc,4.0,30,120,potted plant,0.265,0.5870000000000001,0.435,0.81333333
ADV4U9kDTWc,5.0,30,150,potted plant,0.006999999999999999,0.35600000000000004,0.50166667,0.8983333
ADV4U9kDTWc,6.0,30,180,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,7.0,30,210,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,8.0,30,240,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,9.0,30,270,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,10.0,30,300,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,11.0,30,330,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,12.0,30,360,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,13.0,30,390,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,14.0,30,420,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,15.0,30,450,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,16.0,30,480,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,17.0,30,510,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADV4U9kDTWc,18.0,30,540,potted plant,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADWpC6kDWFU,0.0,30,0,person,0.0,0.16899999999999998,0.5366666999999999,0.93833333
ADWpC6kDWFU,1.0,30,30,person,0.24100000000000002,0.494,0.34166667,1.0
ADWpC6kDWFU,2.0,30,60,person,0.295,0.41600000000000004,0.17,1.0
ADWpC6kDWFU,3.0,30,90,person,0.324,0.483,0.23,1.0
ADWpC6kDWFU,4.0,30,120,person,0.295,0.455,0.205,1.0
